extractor	design	rep	query	shuffled	true_clade_EVALUATION	best_label	best_label_lwr	best_edge_label	best_edge_lwr	pendant	edpl	n_placements	label_lwr
v3	blocked	10	SHUF_n492	True	3	3	0.4022	3	0.4022	8.866321555	4.39737	5	"{""3"": 0.4022, ""1"": 0.3106, ""8"": 0.1504, ""4"": 0.1369}"
v3	blocked	10	SHUF_n555	True	3	9	0.9994	9	0.9994	6.1283582647	0.0	1	"{""9"": 0.9994}"
v3	blocked	10	SHUF_n569	True	3	3	0.9998	3	0.9998	0.1053605157	0.0	1	"{""3"": 0.9998}"
v3	blocked	10	SHUF_n601	True	3	3	1.0	3	0.9485	0.1053605157	0.298224	2	"{""3"": 1.0}"
v3	blocked	10	SHUF_n1057	True	8	4	0.8392	4	0.8392	6.03254521	0.867691	2	"{""4"": 0.8392, ""3"": 0.1586}"
v3	blocked	10	SHUF_n661	True	3	3	0.5727	3	0.5373	11.7370395746	3.57882	7	"{""3"": 0.5727, ""8"": 0.138, ""2"": 0.1152, ""11"": 0.0877, ""Orphan"": 0.0493, ""4"": 0.0371}"
v3	blocked	10	SHUF_n1184	True	8	4	1.0	4	0.8781	4.4244963578	0.189696	2	"{""4"": 1.0}"
v3	blocked	10	SHUF_n1456	True	9	1	0.978	1	0.978	7.7574068647	0.234322	2	"{""1"": 0.978, ""4"": 0.022}"
v3	blocked	10	SHUF_n575	True	3	8	0.7974	8	0.613	12.4041813543	3.19993	5	"{""8"": 0.7974, ""Orphan"": 0.103, ""4"": 0.0659, ""1"": 0.0192}"
v3	blocked	10	SHUF_n1819	True	11	3	0.9999	3	0.9999	0.1053605157	0.0	1	"{""3"": 0.9999}"
v3	blocked	10	SHUF_n597	True	3	8	1.0	8	1.0	11.4939875534	0.0	1	"{""8"": 1.0}"
v3	blocked	10	SHUF_n1084	True	8	1	0.994	1	0.994	0.1053605157	0.0	1	"{""1"": 0.994}"
v3	blocked	10	n848	False	7	7	0.9962	7	0.9962	0.8263115682	0.0	1	"{""7"": 0.9962}"
v3	blocked	10	SHUF_n143	True	1	1	0.952	1	0.952	9.4541336844	0.430028	3	"{""1"": 0.952, ""8"": 0.0393}"
v3	blocked	10	SHUF_n1463	True	9	9	0.8274	9	0.8274	9.5221570453	1.56324	3	"{""9"": 0.8274, ""1"": 0.1538, ""8"": 0.0121}"
v3	blocked	10	n967	False	8	8	1.0	8	1.0	0.2698929142	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n1001	False	8	8	0.993	8	0.993	0.1826941529	0.0	1	"{""8"": 0.993}"
v3	blocked	10	n1031	False	8	8	0.9918	8	0.5739	0.2798802373	0.0368906	4	"{""8"": 0.9918}"
v3	blocked	10	n1057	False	8	8	0.9824	8	0.9824	0.1861588788	0.0	1	"{""8"": 0.9824}"
v3	blocked	10	SHUF_n1274	True	8	4	0.7517	4	0.7517	9.9198636625	2.03116	2	"{""4"": 0.7517, ""8"": 0.2393}"
v3	blocked	10	SHUF_n1317	True	9	8	1.0	8	1.0	6.4307715053	0.0	1	"{""8"": 1.0}"
v3	blocked	10	SHUF_n960	True	8	Orphan	0.8869	Orphan	0.8869	7.1124283411	1.06706	2	"{""Orphan"": 0.8869, ""8"": 0.1035}"
v3	blocked	10	n1117	False	8	8	1.0	8	1.0	0.7477574119	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n1177	False	8	8	1.0	8	1.0	0.5077928995	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n1213	False	8	8	1.0	8	1.0	0.4419810793	0.0	1	"{""8"": 1.0}"
v3	blocked	10	SHUF_n972	True	8	8	0.553	8	0.553	8.6479582947	2.46778	3	"{""8"": 0.553, ""Orphan"": 0.4184, ""4"": 0.0233}"
v3	blocked	10	n1370	False	9	9	0.9994	9	0.9994	0.7856563651	0.0	1	"{""9"": 0.9994}"
v3	blocked	10	n1307	False	9	9	1.0	9	0.8285	0.7812992715	0.0511804	2	"{""9"": 1.0}"
v3	blocked	10	n1328	False	9	9	1.0	9	1.0	0.2962295309	0.0	1	"{""9"": 1.0}"
v3	blocked	10	SHUF_n363	True	2	9	1.0	9	1.0	7.6313628678	0.0	1	"{""9"": 1.0}"
v3	blocked	10	SHUF_n1857	True	11	9	1.0	9	1.0	25.012691932	0.0	1	"{""9"": 1.0}"
v3	blocked	10	n1483	False	9	9	0.9986	9	0.9986	0.9553488471	0.0	1	"{""9"": 0.9986}"
v3	blocked	10	SHUF_n217	True	1	1	0.9019	1	0.8489	6.2598743662	0.899957	6	"{""1"": 0.9019, ""9"": 0.0418, ""4"": 0.0309, ""8"": 0.0117, ""Orphan"": 0.0108}"
v3	blocked	10	SHUF_n415	True	2	9	1.0	9	1.0	5.3262132826	0.0	1	"{""9"": 1.0}"
v3	blocked	10	n1558	False	9	9	0.9854	9	0.5519	0.6747159904	0.084568	4	"{""9"": 0.9854}"
v3	blocked	10	n1622	False	10	10	0.9999	10	0.9999	0.0911947041	0.0	1	"{""10"": 0.9999}"
v3	blocked	10	n1757	False	10	10	1.0	10	1.0	0.197425523	0.0	1	"{""10"": 1.0}"
v3	blocked	10	n1819	False	11	11	1.0	11	0.6612	0.2505088361	0.0331804	2	"{""11"": 1.0}"
v3	blocked	10	n1866	False	11	11	1.0	11	1.0	0.4470240834	0.0	1	"{""11"": 1.0}"
v3	blocked	10	n1898	False	11	11	0.9909	11	0.9796	0.2931543342	0.00146228	2	"{""11"": 0.9909}"
v3	blocked	10	n113	False	1	1	0.9983	1	0.9055	0.4692579758	0.0308964	2	"{""1"": 0.9983}"
v3	blocked	10	n19	False	1	1	1.0	1	1.0	0.2845490616	0.0	1	"{""1"": 1.0}"
v3	blocked	10	n54	False	1	1	0.9999	1	0.9821	0.894343874	0.0119573	2	"{""1"": 0.9999}"
v3	blocked	10	n98	False	1	1	0.9975	1	0.9839	0.7741126356	0.00668427	2	"{""1"": 0.9975}"
v3	blocked	10	n138	False	1	1	1.0	1	1.0	0.5687732165	0.0	1	"{""1"": 1.0}"
v3	blocked	10	n186	False	1	1	1.0	1	0.4586	0.8491956628	0.243252	3	"{""1"": 1.0}"
v3	blocked	10	n258	False	1	1	0.9998	1	0.9998	1.2987925088	0.0	1	"{""1"": 0.9998}"
v3	blocked	10	SHUF_n556	True	3	1	0.9996	1	0.9996	0.1053605157	0.0	1	"{""1"": 0.9996}"
v3	blocked	10	SHUF_n58	True	1	1	1.0	1	0.5072	10.3444433299	1.24655	2	"{""1"": 1.0}"
v3	blocked	10	n320	False	1	1	1.0	1	0.6311	0.3875272549	0.030824	3	"{""1"": 1.0}"
v3	blocked	10	SHUF_n15	True	1	3	0.9996	3	0.9996	0.1053605157	0.0	1	"{""3"": 0.9996}"
v3	blocked	10	SHUF_n772	True	3	Orphan	0.6767	Orphan	0.6767	4.9428050889	0.931588	3	"{""Orphan"": 0.6767, ""1"": 0.3116, ""8"": 0.0117}"
v3	blocked	10	SHUF_n140	True	1	3	0.9376	3	0.4122	24.9537385372	3.64026	6	"{""3"": 0.9376, ""1"": 0.0395, ""4"": 0.0153}"
v3	blocked	10	SHUF_n263	True	1	4	0.9998	4	0.9998	5.6868271307	0.0	1	"{""4"": 0.9998}"
v3	blocked	10	SHUF_n800	True	4	1	1.0	1	0.5966	19.2422563885	1.63991	2	"{""1"": 1.0}"
v3	blocked	10	SHUF_n796	True	4	1	0.6345	1	0.6345	34.6203470476	3.03189	2	"{""1"": 0.6345, ""3"": 0.3655}"
v3	blocked	10	SHUF_n16	True	1	1	1.0	1	1.0	4.2689140925	0.0	1	"{""1"": 1.0}"
v3	blocked	10	SHUF_n206	True	1	1	1.0	1	1.0	9.7309987325	0.0	1	"{""1"": 1.0}"
v3	blocked	10	SHUF_n883	True	8	1	0.7713	1	0.7504	5.1230963499	1.03884	4	"{""1"": 0.7713, ""Orphan"": 0.2162, ""4"": 0.0125}"
v3	blocked	10	n415	False	2	2	1.0	2	1.0	0.9093515539	0.0	1	"{""2"": 1.0}"
v3	blocked	10	SHUF_n665	True	3	2	0.6057	2	0.6057	4.1849912117	1.53289	3	"{""2"": 0.6057, ""Orphan"": 0.2195, ""1"": 0.1718}"
v3	blocked	10	SHUF_n566	True	3	4	1.0	4	1.0	0.1053605157	0.0	1	"{""4"": 1.0}"
v3	blocked	10	n566	False	3	3	0.9985	3	0.9985	0.5325238093	0.0	1	"{""3"": 0.9985}"
v3	blocked	10	n681	False	3	3	0.9973	3	0.9973	0.4670748855	0.0	1	"{""3"": 0.9973}"
v3	blocked	10	SHUF_n1328	True	9	3	0.9976	3	0.9976	0.1053605157	0.0	1	"{""3"": 0.9976}"
v3	blocked	10	SHUF_n1459	True	9	8	0.6063	8	0.4302	9.7333591316	4.27649	4	"{""8"": 0.6063, ""3"": 0.2622, ""1"": 0.131}"
v3	blocked	10	SHUF_n253	True	1	3	1.0	3	0.5475	6.9388318243	1.99952	3	"{""3"": 1.0}"
v3	blocked	10	n712	False	3	3	1.0	3	1.0	1.5505187774	0.0	1	"{""3"": 1.0}"
v3	blocked	10	SHUF_n832	True	7	3	1.0	3	0.842	11.5183708447	1.05088	2	"{""3"": 1.0}"
v3	blocked	10	SHUF_n19	True	1	4	1.0	4	1.0	14.1351586539	0.0	1	"{""4"": 1.0}"
v3	blocked	10	SHUF_n1558	True	9	8	0.9971	8	0.4926	8.062243982	2.1994	3	"{""8"": 0.9971}"
v3	blocked	10	SHUF_n1867	True	11	3	0.9391	3	0.8564	0.1053605157	1.17666	3	"{""3"": 0.9391, ""4"": 0.0609}"
v3	blocked	10	SHUF_n186	True	1	3	0.9995	3	0.9995	0.1053605157	0.0	1	"{""3"": 0.9995}"
v3	blocked	10	SHUF_n377	True	2	3	1.0	3	0.8937	10.764772255	0.793918	3	"{""3"": 1.0}"
v3	blocked	10	SHUF_n46	True	1	4	0.9965	4	0.9965	6.7463776748	0.0	1	"{""4"": 0.9965}"
v3	blocked	10	SHUF_n138	True	1	4	1.0	4	1.0	15.3145976444	0.0	1	"{""4"": 1.0}"
v3	blocked	10	SHUF_n1360	True	9	4	1.0	4	1.0	0.1053605157	0.0	1	"{""4"": 1.0}"
v3	blocked	10	SHUF_n681	True	3	1	0.657	1	0.657	8.4893747128	1.44451	2	"{""1"": 0.657, ""4"": 0.343}"
v3	blocked	10	n800	False	4	4	1.0	4	1.0	0.2717708276	0.0	1	"{""4"": 1.0}"
v3	blocked	10	n829	False	7	7	1.0	7	0.6248	0.9930104157	0.129127	3	"{""7"": 1.0}"
v3	blocked	10	n858	False	8	8	1.0	8	1.0	0.188858178	0.0	1	"{""8"": 1.0}"
v3	blocked	10	SHUF_n687	True	3	8	0.9764	8	0.465	5.9529934936	2.33407	5	"{""8"": 0.9764, ""3"": 0.0182}"
v3	blocked	10	n968	False	8	8	1.0	8	1.0	0.2572664418	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n1021	False	8	8	1.0	8	1.0	0.2711415059	0.0	1	"{""8"": 1.0}"
v3	blocked	10	SHUF_n1904	True	11	3	0.8926	3	0.8926	13.3541384344	1.76041	4	"{""3"": 0.8926, ""8"": 0.0765, ""9"": 0.0275}"
v3	blocked	10	n1110	False	8	8	0.9938	8	0.9022	0.5220929274	0.016333	2	"{""8"": 0.9938}"
v3	blocked	10	SHUF_n1286	True	9	8	0.7486	8	0.7346	5.8752469376	1.02694	4	"{""8"": 0.7486, ""2"": 0.1819, ""1"": 0.0643}"
v3	blocked	10	n1184	False	8	8	1.0	8	1.0	0.6285558074	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n1221	False	8	8	1.0	8	1.0	1.179936715	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n1310	False	9	9	1.0	9	0.5369	0.4270754369	0.0287843	3	"{""9"": 1.0}"
v3	blocked	10	SHUF_n1417	True	9	1	0.9823	1	0.9823	6.1799660668	0.173315	2	"{""1"": 0.9823, ""9"": 0.0165}"
v3	blocked	10	SHUF_n316	True	1	4	0.8838	4	0.8838	5.7559870907	0.784411	3	"{""4"": 0.8838, ""9"": 0.1162}"
v3	blocked	10	n1610	False	10	10	1.0	10	0.854	0.2023746823	0.0143261	2	"{""10"": 1.0}"
v3	blocked	10	n1721	False	10	10	1.0	10	1.0	0.2761709822	0.0	1	"{""10"": 1.0}"
v3	blocked	10	n1818	False	11	11	1.0	11	0.9744	0.3096146375	0.00481135	2	"{""11"": 1.0}"
v3	blocked	10	n1904	False	11	11	1.0	11	1.0	0.4125883506	0.0	1	"{""11"": 1.0}"
v3	blocked	10	n14	False	1	1	0.9982	1	0.9982	0.2636560509	0.0	1	"{""1"": 0.9982}"
v3	blocked	10	n153	False	1	1	1.0	1	1.0	0.441399944	0.0	1	"{""1"": 1.0}"
v3	blocked	10	n263	False	1	1	1.0	1	0.5685	0.975893326	0.106844	2	"{""1"": 1.0}"
v3	blocked	10	n280	False	1	1	1.0	1	0.6412	1.2982720302	0.178527	2	"{""1"": 1.0}"
v3	blocked	10	SHUF_n98	True	1	Orphan	0.9529	Orphan	0.9529	10.2281384607	0.258305	2	"{""Orphan"": 0.9529, ""1"": 0.0359}"
v3	blocked	10	SHUF_n1818	True	11	3	1.0	3	1.0	0.1053605157	0.0	1	"{""3"": 1.0}"
v3	blocked	10	SHUF_n1610	True	10	1	1.0	1	1.0	6.1889455439	0.0	1	"{""1"": 1.0}"
v3	blocked	10	SHUF_n600	True	3	1	0.9548	1	0.9548	3.3459986725	0.410149	2	"{""1"": 0.9548, ""9"": 0.0452}"
v3	blocked	10	SHUF_n988	True	8	1	1.0	1	1.0	10.5450776759	0.0	1	"{""1"": 1.0}"
v3	blocked	10	SHUF_n968	True	8	1	0.9954	1	0.9954	12.4228405698	0.0	1	"{""1"": 0.9954}"
v3	blocked	10	SHUF_n617	True	3	3	0.9992	3	0.5081	0.1053605157	2.57496	2	"{""3"": 0.9992}"
v3	blocked	10	n353	False	1	1	1.0	1	1.0	0.7078092862	0.0	1	"{""1"": 1.0}"
v3	blocked	10	n363	False	2	2	1.0	2	0.9608	0.3556824248	0.00438788	3	"{""2"": 1.0}"
v3	blocked	10	SHUF_n1341	True	9	4	0.9992	4	0.9992	0.1053605157	0.0	1	"{""4"": 0.9992}"
v3	blocked	10	SHUF_n793	True	4	8	0.779	8	0.3259	6.3680806358	1.78531	7	"{""8"": 0.779, ""Orphan"": 0.1741, ""4"": 0.0448}"
v3	blocked	10	SHUF_n320	True	1	8	0.6496	8	0.6496	3.3831325664	2.59885	2	"{""8"": 0.6496, ""Orphan"": 0.3474}"
v3	blocked	10	n492	False	3	3	1.0	3	1.0	0.2381599648	0.0	1	"{""3"": 1.0}"
v3	blocked	10	n571	False	3	3	1.0	3	1.0	0.473857378	0.0	1	"{""3"": 1.0}"
v3	blocked	10	n601	False	3	3	1.0	3	1.0	0.1618172513	0.0	1	"{""3"": 1.0}"
v3	blocked	10	n619	False	3	3	0.9991	3	0.9991	1.3796080035	0.0	1	"{""3"": 0.9991}"
v3	blocked	10	SHUF_n1631	True	10	3	1.0	3	1.0	9.5920443837	0.0	1	"{""3"": 1.0}"
v3	blocked	10	n665	False	3	3	1.0	3	1.0	0.8685895035	0.0	1	"{""3"": 1.0}"
v3	blocked	10	n679	False	3	3	1.0	3	1.0	0.3780018331	0.0	1	"{""3"": 1.0}"
v3	blocked	10	SHUF_n571	True	3	3	1.0	3	0.8467	15.6246963825	1.11295	2	"{""3"": 1.0}"
v3	blocked	10	SHUF_n834	True	7	3	1.0	3	0.9775	8.8935310485	0.175333	2	"{""3"": 1.0}"
v3	blocked	10	SHUF_n1218	True	8	3	1.0	3	0.5652	0.1053605157	1.73538	2	"{""3"": 1.0}"
v3	blocked	10	SHUF_n1461	True	9	3	0.8756	3	0.8756	10.204336734	1.33138	2	"{""3"": 0.8756, ""1"": 0.1239}"
v3	blocked	10	SHUF_n153	True	1	1	1.0	1	1.0	13.7363601312	0.0	1	"{""1"": 1.0}"
v3	blocked	10	SHUF_n1795	True	10	3	1.0	3	1.0	73.512183787	0.0	1	"{""3"": 1.0}"
v3	blocked	10	SHUF_n113	True	1	3	1.0	3	1.0	13.7586272489	0.0	1	"{""3"": 1.0}"
v3	blocked	10	SHUF_n1310	True	9	3	1.0	3	1.0	0.1053605157	0.0	1	"{""3"": 1.0}"
v3	blocked	10	SHUF_n310	True	1	3	0.983	3	0.983	3.1735340941	0.0755327	2	"{""3"": 0.983, ""Orphan"": 0.017}"
v3	blocked	10	SHUF_n1858	True	11	4	0.9766	4	0.9766	0.1053605157	0.271702	2	"{""4"": 0.9766, ""3"": 0.0233}"
v3	blocked	10	SHUF_n693	True	3	4	0.9606	4	0.9606	12.5561901536	0.365865	2	"{""4"": 0.9606, ""8"": 0.0394}"
v3	blocked	10	SHUF_n863	True	8	1	0.653	1	0.653	8.4711913803	2.29746	5	"{""1"": 0.653, ""Orphan"": 0.188, ""8"": 0.1255, ""4"": 0.0262}"
v3	blocked	10	SHUF_n1757	True	10	4	0.9952	4	0.9952	0.1053605157	0.0	1	"{""4"": 0.9952}"
v3	blocked	10	SHUF_n435	True	2	4	1.0	4	1.0	0.1053605157	0.0	1	"{""4"": 1.0}"
v3	blocked	10	SHUF_n318	True	1	4	0.5943	4	0.5943	5.5788721219	2.6206	3	"{""4"": 0.5943, ""8"": 0.3757, ""5"": 0.03}"
v3	blocked	10	n911	False	8	8	1.0	8	1.0	0.5611984071	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n958	False	8	8	1.0	8	1.0	0.4209215502	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n988	False	8	8	1.0	8	0.6665	0.2028269204	0.0263146	2	"{""8"": 1.0}"
v3	blocked	10	n1084	False	8	8	0.9998	8	0.9998	0.3538580834	0.0	1	"{""8"": 0.9998}"
v3	blocked	10	n1195	False	8	8	1.0	8	0.9314	0.1409018265	0.011447	3	"{""8"": 1.0}"
v3	blocked	10	n1360	False	9	9	1.0	9	1.0	0.9083316418	0.0	1	"{""9"": 1.0}"
v3	blocked	10	n1341	False	9	9	0.9904	9	0.9904	0.1249145929	0.0	1	"{""9"": 0.9904}"
v3	blocked	10	n1490	False	9	9	1.0	9	1.0	0.9484701924	0.0	1	"{""9"": 1.0}"
v3	blocked	10	n1731	False	10	10	0.996	10	0.996	0.2400134926	0.0	1	"{""10"": 0.996}"
v3	blocked	10	SHUF_n1477	True	9	11	0.9971	11	0.9971	0.1053605157	0.0	1	"{""11"": 0.9971}"
v3	blocked	10	n1858	False	11	11	1.0	11	1.0	0.6489376436	0.0	1	"{""11"": 1.0}"
v3	blocked	10	n124	False	1	1	0.9999	1	0.9999	0.7027680895	0.0	1	"{""1"": 0.9999}"
v3	blocked	10	SHUF_n712	True	3	9	1.0	9	1.0	18.8128112676	0.0	1	"{""9"": 1.0}"
v3	blocked	10	SHUF_n258	True	1	1	1.0	1	1.0	35.4376804425	0.0	1	"{""1"": 1.0}"
v3	blocked	10	SHUF_n967	True	8	1	1.0	1	1.0	9.7225972721	0.0	1	"{""1"": 1.0}"
v3	blocked	10	SHUF_n1554	True	9	4	0.9262	4	0.9262	0.1053605157	0.591053	2	"{""4"": 0.9262, ""1"": 0.0738}"
v3	blocked	10	n362	False	1	1	0.9999	1	0.9999	0.9804555672	0.0	1	"{""1"": 0.9999}"
v3	blocked	10	n388	False	2	2	0.9966	2	0.932	0.7599407982	0.0430096	2	"{""2"": 0.9966}"
v3	blocked	10	SHUF_n1411	True	9	Orphan	0.785	Orphan	0.785	3.7464941535	0.600189	2	"{""Orphan"": 0.785, ""1"": 0.215}"
v3	blocked	10	SHUF_n1580	True	9	Orphan	0.7526	Orphan	0.7526	6.5274143583	0.841858	2	"{""Orphan"": 0.7526, ""1"": 0.244}"
v3	blocked	10	n556	False	3	3	1.0	3	1.0	1.0060536546	0.0	1	"{""3"": 1.0}"
v3	blocked	10	n675	False	3	3	0.9986	3	0.9351	0.2127953886	0.0096567	2	"{""3"": 0.9986}"
v3	blocked	10	SHUF_n1153	True	8	9	0.7399	9	0.7399	8.5107046364	3.53458	4	"{""9"": 0.7399, ""8"": 0.1965, ""3"": 0.0634}"
v3	blocked	10	SHUF_n679	True	3	1	1.0	1	1.0	20.4835893263	0.0	1	"{""1"": 1.0}"
v3	blocked	10	SHUF_n1276	True	8	3	1.0	3	1.0	13.5237806757	0.0	1	"{""3"": 1.0}"
v3	blocked	10	SHUF_n1896	True	11	3	0.9134	3	0.6483	0.1053605157	2.1344	3	"{""3"": 0.9134, ""4"": 0.0866}"
v3	blocked	10	SHUF_n619	True	3	3	0.9997	3	0.9997	0.1053605157	0.0	1	"{""3"": 0.9997}"
v3	blocked	10	SHUF_n1550	True	9	3	0.9927	3	0.9761	0.1053605157	0.135746	2	"{""3"": 0.9927}"
v3	blocked	10	SHUF_n1195	True	8	4	1.0	4	1.0	5.4770838969	0.0	1	"{""4"": 1.0}"
v3	blocked	10	SHUF_n238	True	1	4	1.0	4	1.0	75.6352821579	0.0	1	"{""4"": 1.0}"
v3	blocked	10	n796	False	4	4	1.0	4	1.0	0.6783834214	0.0	1	"{""4"": 1.0}"
v3	blocked	10	n913	False	8	8	1.0	8	1.0	0.3797094748	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n972	False	8	8	1.0	8	1.0	1.3243330411	0.0	1	"{""8"": 1.0}"
v3	blocked	10	n1477	False	9	9	1.0	9	0.6315	1.363486553	0.147135	2	"{""9"": 1.0}"
